DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
ZcTag029,102465,Mk10,DS,9,0,3,20,16,2014-05-15 15:09:00,A,1,35.533,-74.65,,,56,,401677689,-117
ZcTag029,102465,Mk10,DS,2,0,1,18,18,2014-05-15 16:20:52,NL,B,35.5205,-75.0254,43.1325,-113.1734,,,401677688,-134
ZcTag029,102465,Mk10,DS,2,0,1,18,18,2014-05-15 16:20:52,L,B,35.521,-75.025,,,,,401677689,-134
ZcTag029,102465,Mk10,DS,5,0,5,23,14,2014-05-16 01:47:02,MB,0,35.7171,-74.3329,37.68,-64.6596,58,,401677673,-127
ZcTag029,102465,Mk10,DS,5,0,5,23,14,2014-05-16 01:47:02,B,0,35.717,-74.333,,,58,,401677674,-127
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-16 03:39:21,NL,,,,,,,,401677688,-137
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-16 03:39:21,L,,,,,,,,,
ZcTag029,102465,Mk10,DS,3,0,2,37,17,2014-05-16 07:48:01,NP,A,35.6437,-74.6509,38.6495,-89.5058,,,401677668,-127
ZcTag029,102465,Mk10,DS,3,0,2,37,17,2014-05-16 07:48:01,P,A,35.644,-74.651,,,,,401677668,-127
ZcTag029,102465,Mk10,DS,4,0,4,94,18,2014-05-16 08:59:27,NN,1,35.6409,-74.5686,32.3252,-58.7869,60,,401677688,-124
ZcTag029,102465,Mk10,DS,4,0,4,94,18,2014-05-16 08:59:27,N,1,35.641,-74.569,,,60,,401677656,-124
ZcTag029,102465,Mk10,DS,3,0,2,19,18,2014-05-16 09:35:33,NK,Z,36.0918,-73.7497,31.8235,-52.7289,30,,401677610,-136
ZcTag029,102465,Mk10,DS,3,0,2,19,18,2014-05-16 09:35:53,K,,,,,,,,,-136
ZcTag029,102465,Mk10,DS,2,0,1,62,62,2014-05-16 10:19:39,SR,B,35.6217,-75.043,36.8061,-68.0797,,,401677688,-134
ZcTag029,102465,Mk10,DS,2,0,1,62,62,2014-05-16 10:19:39,R,B,35.622,-75.043,,,,,401677689,-134
ZcTag029,102465,Mk10,DS,7,0,5,28,16,2014-05-16 10:39:50,NN,0,35.6057,-74.5416,42.1385,-106.817,50,,401677672,-128
ZcTag029,102465,Mk10,DS,7,0,5,28,16,2014-05-16 10:39:50,N,0,35.606,-74.542,,,50,,401677645,-127
ZcTag029,102465,Mk10,DS,6,0,5,43,17,2014-05-16 19:13:39,NP,0,35.6376,-74.7094,30.9626,-96.5434,50,,401677665,-126
ZcTag029,102465,Mk10,DS,6,0,5,43,17,2014-05-16 19:13:39,P,0,35.638,-74.709,,,50,,401677666,-126
ZcTag029,102465,Mk10,DS,8,0,4,29,16,2014-05-16 20:15:12,NN,0,35.5403,-74.7017,37.114,-66.7911,50,,401677673,-127
ZcTag029,102465,Mk10,DS,8,0,4,29,16,2014-05-16 20:15:12,N,0,35.54,-74.702,,,50,,401677673,-127
ZcTag029,102465,Mk10,DS,2,0,1,141,141,2014-05-16 21:58:15,NN,B,35.5737,-74.6186,27.086,-114.5794,,,401677688,-130
ZcTag029,102465,Mk10,DS,2,0,1,141,141,2014-05-16 21:58:15,N,B,35.574,-74.619,,,,,401677668,-130
ZcTag029,102465,Mk10,DS,11,0,9,38,17,2014-05-16 22:37:41,NK,1,35.607,-74.7271,29.7307,-103.1889,50,,401677667,-124
ZcTag029,102465,Mk10,DS,15,0,13,31,17,2014-05-16 22:38:08,SR,1,35.6269,-74.6656,30.7996,-51.135,56,,401677662,-125
ZcTag029,102465,Mk10,DS,11,0,9,38,17,2014-05-16 22:34:27,K,,,,,,,,,-124
ZcTag029,102465,Mk10,DS,15,0,13,31,17,2014-05-16 22:38:08,R,1,35.627,-74.666,,,56,,401677662,-125
ZcTag029,102465,Mk10,DS,6,0,5,22,16,2014-05-17 00:19:22,SR,0,35.6334,-74.7179,40.2647,-98.7446,58,,401677662,-123
ZcTag029,102465,Mk10,DS,6,0,5,22,16,2014-05-17 00:19:22,R,0,35.633,-74.718,,,58,,401677663,-123
ZcTag029,102465,Mk10,DS,2,0,1,18,18,2014-05-17 01:25:18,MB,B,35.6872,-74.5302,39.69,-55.1941,,,401677667,-129
ZcTag029,102465,Mk10,DS,2,0,1,18,18,2014-05-17 01:25:18,B,B,35.687,-74.53,,,,,401677668,-129
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-17 03:24:24,NL,,,,,,,,401677667,-137
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-17 03:24:24,L,,,,,,,,,
ZcTag029,102465,Mk10,DS,3,0,1,17,16,2014-05-17 07:28:10,NP,Z,10.0006,-57.9184,21.8248,-118.4409,30,,401679357,-133
ZcTag029,102465,Mk10,DS,3,0,1,17,16,2014-05-17 07:28:09,P,,,,,,,,,-133
ZcTag029,102465,Mk10,DS,6,0,3,19,15,2014-05-17 09:57:32,SR,0,35.5042,-74.8893,39.9667,-52.308,68,,401677608,-129
ZcTag029,102465,Mk10,DS,6,0,3,19,15,2014-05-17 09:57:32,R,0,35.504,-74.889,,,68,,401677609,-129
ZcTag029,102465,Mk10,DS,7,0,3,22,16,2014-05-17 10:21:24,NN,0,35.6708,-74.3005,41.4953,-101.8282,58,,401677691,-130
ZcTag029,102465,Mk10,DS,7,0,3,22,16,2014-05-17 10:21:24,N,0,35.671,-74.3,,,58,,401677691,-130
ZcTag029,102465,Mk10,DS,4,0,4,23,14,2014-05-17 10:52:19,NK,Z,35.2592,-73.7638,38.3171,-88.8555,30,,401677726,-127
ZcTag029,102465,Mk10,DS,4,0,4,23,14,2014-05-17 10:52:55,K,,,,,,,,,-127
ZcTag029,102465,Mk10,DS,8,0,6,35,15,2014-05-17 14:08:10,NL,0,35.772,-74.6451,31.3976,-54.2961,50,,401677672,-130
ZcTag029,102465,Mk10,DS,8,0,6,35,15,2014-05-17 14:08:10,L,0,35.772,-74.645,,,50,,401677672,-130
ZcTag029,102465,Mk10,DS,6,0,5,35,16,2014-05-17 15:19:40,MB,0,35.7154,-74.4563,38.5149,-88.2426,50,,401677671,-130
ZcTag029,102465,Mk10,DS,6,0,5,35,16,2014-05-17 15:19:40,B,0,35.715,-74.456,,,50,,401677671,-130
ZcTag029,102465,Mk10,DS,7,0,5,32,18,2014-05-17 16:04:18,MA,0,35.7561,-74.4134,43.3318,-111.5388,50,,401677679,-126
ZcTag029,102465,Mk10,DS,7,0,5,32,18,2014-05-17 16:04:18,A,0,35.756,-74.413,,,50,,401677680,-126
ZcTag029,102465,Mk10,DS,10,0,3,19,16,2014-05-17 20:07:57,NN,1,35.6997,-74.5518,38.4293,-61.383,50,,401677655,-125
ZcTag029,102465,Mk10,DS,10,0,3,19,16,2014-05-17 20:07:57,N,1,35.7,-74.552,,,50,,401677655,-125
ZcTag029,102465,Mk10,DS,2,0,1,21,21,2014-05-17 20:29:50,NK,B,35.6638,-74.5805,41.4953,-44.3646,,,401677655,-134
ZcTag029,102465,Mk10,DS,2,0,1,21,21,2014-05-17 20:29:50,K,B,35.664,-74.58,,,,,401677656,-134
ZcTag029,102465,Mk10,DS,2,0,2,30,30,2014-05-17 23:40:47,SR,B,35.8838,-74.4816,38.4456,-81.925,,,401677655,-137
ZcTag029,102465,Mk10,DS,2,0,2,30,30,2014-05-17 23:41:03,R,,,,,,,,,-137
ZcTag029,102465,Mk10,DS,6,0,3,25,16,2014-05-17 23:55:58,NL,0,35.7397,-74.4931,48.0291,-13.242,58,,401677541,-134
ZcTag029,102465,Mk10,DS,6,0,3,25,16,2014-05-17 23:55:58,L,0,35.74,-74.493,,,58,,401677541,-134
ZcTag029,102465,Mk10,DS,2,0,2,16,16,2014-05-18 01:24:22,SR,B,35.7784,-74.6849,46.508,-131.3556,,,401677655,-137
ZcTag029,102465,Mk10,DS,2,0,2,16,16,2014-05-18 01:24:22,R,B,35.778,-74.685,,,,,401677656,-137
ZcTag029,102465,Mk10,DS,7,0,2,18,16,2014-05-18 01:36:32,NL,0,35.6962,-74.5964,38.4773,-61.4317,57,,401677655,-124
ZcTag029,102465,Mk10,DS,7,0,2,18,16,2014-05-18 01:36:32,L,0,35.696,-74.596,,,57,,401677635,-124
ZcTag029,102465,Mk10,DS,7,0,4,19,18,2014-05-18 01:49:49,MA,1,35.6941,-74.6097,37.0879,-67.8461,68,,401677637,-114
ZcTag029,102465,Mk10,DS,7,0,4,19,18,2014-05-18 01:49:49,A,1,35.694,-74.61,,,68,,401677638,-114
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-18 03:19:31,NL,,,,,,,,401677655,-134
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-18 03:19:31,L,,,,,,,,,
ZcTag029,102465,Mk10,DS,4,0,0,25,18,2014-05-18 07:19:50,NP,Z,35.4481,-74.0007,36.6752,-80.1554,30,,401677670,-124
ZcTag029,102465,Mk10,DS,4,0,0,25,18,2014-05-18 07:19:31,P,,,,,,,,,-124
ZcTag029,102465,Mk10,DS,7,0,5,37,16,2014-05-18 08:34:07,NN,1,35.7209,-74.6071,29.9538,-47.7593,56,,401677647,-129
ZcTag029,102465,Mk10,DS,7,0,5,37,16,2014-05-18 08:34:07,N,1,35.721,-74.607,,,56,,401677647,-129
ZcTag029,102465,Mk10,DS,4,0,2,17,15,2014-05-18 10:16:58,NN,,,,,,,,401677651,-124
ZcTag029,102465,Mk10,DS,4,0,2,17,15,2014-05-18 10:16:31,N,0,35.712,-74.743,,,68,,401677655,-124
ZcTag029,102465,Mk10,DS,1,0,0,,,2014-05-18 10:36:24,NK,,,,,,,,401677651,-134
ZcTag029,102465,Mk10,DS,1,0,0,,,2014-05-18 10:36:24,K,,,,,,,,,
ZcTag029,102465,Mk10,DS,6,0,2,22,17,2014-05-18 10:57:43,SR,0,35.7039,-74.6403,33.5349,-85.6361,68,,401677662,-124
ZcTag029,102465,Mk10,DS,6,0,2,22,17,2014-05-18 10:57:43,R,0,35.704,-74.64,,,68,,401677662,-124
ZcTag029,102465,Mk10,DS,2,0,2,22,22,2014-05-18 13:57:15,NL,B,35.7074,-74.6794,29.865,-47.7046,,,401677651,-128
ZcTag029,102465,Mk10,DS,2,0,2,22,22,2014-05-18 13:57:15,L,B,35.707,-74.679,,,,,401677651,-128
ZcTag029,102465,Mk10,DS,6,0,3,19,15,2014-05-18 15:46:40,MA,0,35.6901,-74.7615,41.0464,-100.909,58,,401677654,-120
ZcTag029,102465,Mk10,DS,6,0,3,19,15,2014-05-18 15:46:40,A,0,35.69,-74.762,,,58,,401677654,-120
ZcTag029,102465,Mk10,DS,1,0,0,,,2014-05-18 20:13:22,NK,,,,,,,,401677651,-134
ZcTag029,102465,Mk10,DS,1,0,0,,,2014-05-18 20:13:22,K,,,,,,,,,
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-18 23:44:09,NL,,,,,,,,401677651,-137
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-18 23:44:09,L,,,,,,,,,
ZcTag029,102465,Mk10,DS,4,0,4,26,18,2014-05-19 00:51:38,SR,0,35.7266,-75.2021,43.9475,-116.1959,54,,401677547,-134
ZcTag029,102465,Mk10,DS,4,0,4,26,18,2014-05-19 00:52:17,R,,,,,,,,,-134
ZcTag029,102465,Mk10,DS,3,0,3,307,21,2014-05-19 01:23:14,NL,A,35.6076,-74.7247,39.1712,-55.9777,,,401677651,-129
ZcTag029,102465,Mk10,DS,3,0,3,307,21,2014-05-19 01:23:14,L,A,35.608,-74.725,,,,,401677629,-129
ZcTag029,102465,Mk10,DS,6,0,5,23,16,2014-05-19 01:28:42,MA,1,35.6344,-74.7675,39.1198,-57.825,66,,401677621,-116
ZcTag029,102465,Mk10,DS,6,0,5,23,16,2014-05-19 01:27:45,A,,,,,,,,,-116
ZcTag029,102465,Mk10,DS,7,0,5,38,15,2014-05-19 03:02:18,NL,1,35.5854,-74.7738,29.6327,-103.2602,50,,401677653,-126
ZcTag029,102465,Mk10,DS,7,0,5,38,15,2014-05-19 03:04:14,L,,,,,,,,,-126
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-19 03:04:14,MA,,,,,,,,401677653,-129
ZcTag029,102465,Mk10,DS,1,0,1,,,2014-05-19 03:04:14,A,,,,,,,,,
ZcTag029,102465,Mk10,DS,8,0,6,38,17,2014-05-19 07:09:05,NP,Z,35.7384,-75.2945,35.2925,-73.1663,30,,401677642,-127
ZcTag029,102465,Mk10,DS,8,0,6,38,17,2014-05-19 07:06:52,P,,,,,,,,,-120
ZcTag029,102465,Mk10,DS,5,0,5,21,16,2014-05-19 08:26:42,NN,0,35.6553,-74.9113,28.7291,-42.077,58,,401677603,-132
ZcTag029,102465,Mk10,DS,5,0,5,21,16,2014-05-19 08:26:42,N,0,35.655,-74.911,,,58,,401677630,-132
ZcTag029,102465,Mk10,DS,4,0,4,41,29,2014-05-19 10:03:24,NN,2,38.9205,-90.0239,35.7183,-74.7582,68,,401677656,-122
ZcTag029,102465,Mk10,DS,7,0,7,24,15,2014-05-19 10:03:35,NK,0,35.7598,-74.5886,33.645,-64.2869,56,,401677641,-122
ZcTag029,102465,Mk10,DS,4,0,4,41,29,2014-05-19 10:02:22,N,,,,,,,,,-122
ZcTag029,102465,Mk10,DS,7,0,7,24,15,2014-05-19 10:04:27,K,,,,,,,,,-122
ZcTag029,102465,Mk10,DS,10,0,9,50,18,2014-05-19 13:46:45,NL,1,35.6962,-74.6862,28.7019,-42.1596,58,,401677645,-128
ZcTag029,102465,Mk10,DS,12,0,10,41,17,2014-05-19 13:48:27,MA,1,35.6705,-74.6916,29.1961,-43.1802,56,,401677632,-121
ZcTag029,102465,Mk10,DS,10,0,9,50,18,2014-05-19 13:46:45,L,1,35.696,-74.686,,,58,,401677633,-128
ZcTag029,102465,Mk10,DS,12,0,10,41,17,2014-05-19 13:48:27,A,1,35.67,-74.692,,,56,,401677632,-121
ZcTag029,102465,Mk10,DS,9,0,7,43,15,2014-05-19 19:46:14,NN,2,35.6997,-74.7029,40.7607,-50.4972,58,,401677635,-128
ZcTag029,102465,Mk10,DS,9,0,7,43,15,2014-05-19 19:46:14,N,2,35.7,-74.703,,,58,,401677635,-128
ZcTag029,102465,Mk10,DS,5,0,4,54,27,2014-05-19 19:45:41,NK,0,35.758,-74.6774,46.4787,-20.2055,56,,401677624,-134
ZcTag029,102465,Mk10,DS,5,0,4,54,27,2014-05-19 19:45:41,K,0,35.758,-74.677,,,56,,401677625,-134
ZcTag029,102465,Mk10,DS,3,0,1,34,18,2014-05-19 21:23:09,NK,A,35.6839,-74.7207,37.0495,-67.8987,8,,401677641,-129
ZcTag029,102465,Mk10,DS,3,0,1,34,18,2014-05-19 21:23:09,K,A,35.684,-74.721,,,8,,401677641,-129
ZcTag029,102465,Mk10,DS,1,0,0,,,2014-05-19 21:23:44,NN,,,,,,,,401677635,-131
